Country Name;;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
Ghana;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;7.641880035;7.748139858;13.8319397;;;;34.30920029;24.66799927;23.93285942;;;;;;;;;;;14.8927002;;15.74110985;;;22.37924957;23.42996025;24.16197968;22.31702042;25.56525993;22.57078934;20.93906975;29.99464035;36.73749161;21.20799065;21.01736069;;;
Gibraltar;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.996529579;11.53744984;11.44849968;;;;;;14.65855026;15.19596958;10.31575966;13.06431961;11.62475014;12.31330013;10.94746971;;;15.67825985;13.58339977;12.43832016;14.25930977;9.46061039;14.13280964;11.98950958;;;
Gambia. The;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.92179966;8.205269814;8.806750298;8.18350029;4.770659924;5.25026989;5.360760212;7.297500134;18.41264915;13.29374027;17.61123085;15.11833;13.80029964;10.27583027;;;;
Guinea-Bissau;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.74309921;;;;;;;;;;;9.961589813;10.55760956;14.53979969;16.19137955;;;;
Equatorial Guinea;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.248139858;;;;;;;;;;;;;;;;;;;
Greece;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;7.453859806;6.811709881;6.330659866;6.711559772;;5.770090103;5.516449928;6.025619984;6.386229992;6.400800228;5.594709873;;;;;;;6.218329906;6.271500111;6.873600006;7.316520214;7.477159977;7.3604002;7.70182991;8.700209618;;;;;;;;;;;;
Grenada;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.80898952;;;;;;;;;;;;;;
Greenland;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.72337914;;;;;;;;;;20.33844948;21.2781601;23.34815979;;19.29692078;20.24641037;21.10514069;20.6379509;21.95939064;24.08550072;;
Guam;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.68779945;17.65683937;16.55555916;16.90000916;13.81455994;11.08073997;13.8234396;13.48169041;11.52616024;;10.34722042;11.97243977;11.82503986;10.26060963;;;;;
High income;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.25006962;12.41154528;11.93535995;11.84667015;;11.27880955;11.76006031;12.07833481;12.24792004;12.74120522;12.80907536;12.94361019;12.69606495;12.90932512;12.76187992;12.77273512;12.69193983;12.20807505;12.64210987;12.63183975;12.75940037;12.53329992;;;
Hong Kong SAR. China;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;18.57813072;;;;;18.54077911;;21.20813942;;;;16.66485023;;;;;22.41877937;22.20729065;23.2442894;23.1510601;22.47858047;23.2826004;22.63777924;22.92239952;23.7994709;20.15051079;20.14833069;18.64948082;20.30080032;17.62039948;18.6085701;;
Honduras;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.09562016;16.77433014;;;;;;;;;;;;;;;;;;19.23051071;;;;
Heavily indebted poor countries (HIPC);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.9077301;15.73184013;15.46272516;;14.9615097;16.97918987;17.62064457;;16.21773529;18.17561913;17.37575912;15.3847599;16.17449999;16.61007977;;;;
Croatia;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.973289967;8.211899757;8.119059563;;;8.831609726;9.549320221;9.227259636;8.958339691;8.515789986;;9.602410316;;;;
Haiti;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.59910965;;8.699799538;9.386130333;10.32361031;10.45506954;10.17914963;11.82977009;11.00590038;10.80056953;10.32771015;10.33817005;10.27056026;9.864379883;9.685520172;9.304320335;;8.538780212;9.413049698;;;
IBRD only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.11163473;15.25037003;13.91590977;14.47355509;14.3998704;13.79283047;13.73865032;13.67367506;13.85160494;14.53442001;15.14691019;15.96380997;14.92588997;15.2799902;15.24314976;;;;
IDA & IBRD total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.19596958;15.66205978;15.26861;15.9108696;14.56826973;14.67282009;15.75177002;15.88041973;15.59088039;16.08116913;16.10293961;15.09788036;15.5529604;15.97432041;;;;
IDA total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.74071503;15.73184013;15.94077492;;16.24382019;17.06999969;;;16.21773529;16.95940971;16.50391006;15.10810518;16.13546038;16.59671021;;;;
IDA blend;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.92393017;;;;16.51276541;;;;;;16.73251438;13.50931025;17.55006027;;;;;
Indonesia;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.863969803;6.146460056;7.496819973;7.71021986;;;;11.59389019;14.36905003;16.27817917;14.17029953;15.1487999;;14.94431019;13.67475033;19.30843925;16.65418053;18.00613022;18.09041977;17.60392952;17.67214012;20.51762962;;
IDA only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.9077301;15.66205978;15.69079494;;16.24382019;16.46191978;17.48047066;;17.03716564;17.18516445;16.50391006;15.25154495;16.13546038;16.61007977;;;;
Isle of Man;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;South Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.90414047;14.77775002;17.64340973;17.49650002;;;12.92222977;11.55218983;11.53215027;11.78108978;;;10.82184029;11.74277973;13.67652035;14.06268024;14.09095955;;;;
Not classified;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;15.09778023;13.34449959;11.86301041;11.53022003;11.47189045;10.03540039;10.82664967;10.7667799;11.16668034;11.95689964;11.67063999;12.05881977;12.30206013;13.08267975;13.01350975;13.22066021;;12.3815403;12.1824398;13.38860989;12.59212971;12.43247032;12.75296021;13.54971027;13.56408978;13.43083954;13.13893032;13.02219963;13.05259991;9.284520149;12.64210987;13.81293011;13.45306015;;;;
Iran. Islamic Rep.;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.3469696;20.63261986;23.71528053;;14.54695988;13.56692028;;;20.11292076;20.6338501;24.42416954;26.33352089;21.65295982;21.47405052;22.32196045;20.21824074;19.8744297;20.57942963;18.0235405;18.8043499;19.12669945;17.39562035;21.67391014;19.66485977;18.56875038;;
Iraq;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Iceland;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.57631016;;;11.90876007;11.27031994;11.02834988;12.68540001;;16.70634079;15.5717001;15.7391901;16.2094593;17.08744049;16.37590027;16.80604935;17.81010056;17.92557907;17.21785927;13.03326035;15.16024017;14.60396957;15.41711998;17.33143044;17.66942024;;;;
Israel;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.9184103;12.93515968;12.79988003;12.89029026;12.84739017;12.70812988;13.09142017;13.08022976;13.2826004;13.14410973;13.50333023;13.77797985;13.97951031;14.35978031;14.2821703;;;
Italy;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.716790199;8.239609718;8.595170021;9.116140366;;9.238900185;9.549469948;9.448470116;9.825440407;9.505140305;9.640839577;9.388010025;9.013730049;9.527190208;8.801930428;9.205169678;8.867170334;8.723950386;8.432290077;;8.159770012;8.006159782;;;
Jamaica;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.3537693;12.75156975;12.79800034;18.38850975;15.36104012;15.53602028;15.39999008;;;16.79660034;19.9911499;18.36392975;13.36233997;11.73301983;14.26937008;;17.17304993;19.11938095;17.55283928;16.10293961;18.58193016;18.80925941;20.57386017;21.79748917;20.05147934;;
Jordan;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;8.487429619;9.376239777;9.510000229;12.73340034;;;;;;;21.62755966;18.42140007;;14.1837101;;;;;;;;;;;;;;;;;;
Japan;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;16.08353996;15.64062023;14.91423035;;;;18.16979027;17.99397087;17.84712029;;;;11.25006962;11.22338963;10.61631012;;;10.20680046;10.33425045;9.930410385;9.638970375;9.858110428;9.946370125;9.937840462;10.29181957;10.15116978;10.04298019;10.32734966;;9.457579613;9.709609985;9.480139732;9.578149796;9.286700249;;;
Kazakhstan;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.75948048;;10.26692009;10.22780037;13.26733971;11.94462013;13.64710999;13.04090023;;;;;;11.88720036;;
Kenya;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;16.21096039;17.26215935;14.42051029;15.43511009;17.52399063;;19.31546974;16.95524979;;18.49591064;15.8273201;13.75730038;14.83568001;;;;;24.04598045;23.3970108;22.39570999;25.62821007;24.98008919;26.66814995;27.46933937;25.08139992;;;;20.55599022;19.25283051;19.9239006;19.13569069;17.08102989;16.46878052;;
Kyrgyz Republic;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.76004982;;13.69270039;11.38731956;11.61130047;13.72138977;15.14647007;15.93953037;16.24381065;16.46191978;18.4347496;20.32406998;20.17296028;18.13310051;15.68476009;18.17270088;18.19558907;17.77300072;16.11177063;;;
Cambodia;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.392000198;;11.07901001;11.38078976;10.13757038;;12.40431023;;;11.1035099;;8.386630058;7.707099915;7.684470177;7.535759926;9.912719727;9.093529701;;;
Kiribati;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.50751019;15.26541996;11.51613998;;;;;;;;;;;;;;;;
St. Kitts and Nevis;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;19.16773987;;13.00741005;;9.140000343;;11.2264204;15.21413994;;;13.37852955;;;14.53252029;10.32295036;13.68505001;14.20753002;11.05932999;12.28806019;11.79026031;11.05620956;12.47840977;13.05181026;;;;;;;;8.796910286;;
Korea. Rep.;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kuwait;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.397489548;;;;11.32546043;13.09107018;;;;18.01417923;15.25835991;;14.95361042;13.85410976;13.37001038;;;;;;;;;;;
Latin America & Caribbean (excluding high income);East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.88008976;15.73866463;16.63912964;16.44329071;15.21213007;;;16.06476498;16.15887499;18.80035019;17.55283928;16.4185791;15.96354008;16.69095564;16.59862995;16.53099537;;;
Lao PDR;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.266129971;9.117380142;16.20454979;;16.24382973;13.73157978;17.48047066;17.35745049;13.96300983;8.174079895;7.275949955;8.014670372;8.58465004;12.80755043;12.18988037;;;
Lebanon;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.80824995;10.44340038;5.916369915;8.106699944;;;;;7.421249866;7.056300163;;7.931230068;8.421310425;7.693190098;7.341040134;5.86977005;5.502999783;5.534289837;5.733809948;7.109159946;8.575519562;;;;
Liberia;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.278419971;;;;8.101759911;;;;;
Libya;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.138730049;;;;;;;;;;;;;;;;;;
St. Lucia;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.2560997;;;;;;;;31.31318092;;;;29.43382072;26.03627014;;25.85462952;;15.42216015;15.04104042;16.3069706;19.01137924;;19.94337082;13.89531994;14.20207977;13.83675957;12.19244957;13.84786034;15.30152035;16.52716064;;
Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.63321972;15.25037003;16.3576107;16.06554031;14.88700008;;;15.97432041;16.43733025;18.08555984;17.27350998;17.11610985;15.96354008;17.82895088;16.92028522;;;;
Least developed countries: UN classification;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.05184984;15.5201602;15.69379997;;15.95312023;15.89345503;;;15.92779493;16.09907436;16.02992535;15.09788036;15.59323978;16.16527939;;;;
Low income;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.2598896;15.31058025;;;17.05552483;17.67807961;;;17.14491558;17.41091919;16.54600525;15.25154495;16.42831993;16.62344933;18.22426033;;;
Liechtenstein;South Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sri Lanka;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.87623024;;;12.70728016;11.56567001;12.69388962;;11.66882992;;;;;;;;;;;8.2707901;8.605660439;9.110159874;8.394029617;9.314419746;10.78201008;10.95026016;;
Lower middle income;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.29633999;;15.69079494;;14.60352993;14.53863478;17.40850067;;15.58864021;15.23900032;16.40920067;14.8677702;15.43661499;;;;;
Low & middle income;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.20676041;15.73184013;15.39259958;;14.80251503;14.91080999;16.06476498;15.88041973;15.59088039;16.08116913;16.10293961;15.10810518;15.5529604;15.97432041;;;;
Lesotho;;;;;;;;;;;;;;;;;;;;;;;;;29.41077042;20.82331085;22.92170906;;;15.29199028;15.38955975;;;;23.02207947;18.58789063;20.50745964;;26.44453049;;23.55234909;19.20038033;23.84892082;24.36375999;32.10572815;27.64990044;32.40491867;28.23381042;;24.69754982;;;;;;;;;
Late-demographic dividend;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.24525499;;;14.09593964;13.28682995;12.59212971;13.6035099;13.36233997;14.03108501;13.56408978;13.40042496;13.28645039;14.26844978;13.9852252;14.56659985;13.41265011;14.38677502;15.08062983;;;;
Lithuania;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.27873993;21.93460083;20.65736008;18.32267952;16.7170105;16.61293983;;;16.67028046;17.46509933;15.93097973;15.5721302;14.57956028;14.28964996;13.32594013;13.0529604;12.77760983;12.85881996;12.33635044;13.53596973;13.28802013;;;;
Luxembourg;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.68914032;;;;;9.302109718;;;;;;;;;;;9.292699814;;9.629249573;;;
Latvia;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.66432953;14.09593964;14.60147953;15.87751961;16.37018013;15.37675953;14.50181007;;13.91162968;14.06704998;14.76309967;13.02513981;11.80902958;12.74602985;17.7017498;18.70656967;13.96455002;;;
Macao SAR. China;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.828530312;12.48313046;11.70368004;10.77219009;10.47488976;9.546620369;12.9701004;12.16699982;12.31346989;15.41310024;17.33551025;21.24386978;16.4289093;13.39206982;;;
St. Martin (French part);Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.89277077;;20.46423912;;20.47270966;;;25.21153069;25.76847076;;;;;;;;;17.47064018;17.29528999;;;;;;;;
Monaco;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.134119987;5.484159946;;;5.163430214;;;5.767749786;5.842339993;6.401110172;6.489769936;5.071700096;6.327899933;;;;5.92595005;;;;;6.598810196;6.363220215;8.076169968;8.87594986;7.059219837;5.008860111;;;
Moldova;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.3399601;;;14.12242031;12.92393017;16.42476082;17.88434029;16.19259071;19.45202065;19.29664993;18.60881996;19.4169693;19.85008049;20.99263;22.26700974;21.9158802;20.74197006;;18.76510048;;;
Madagascar;South Asia;;;;;;;;;;;;;;;;;;;;;;14.89931011;16.53528976;16.78964043;18.32389069;16.62018013;;;;;;;;12.31729984;;;;10.64441013;9.382769585;15.5387001;15.89050961;17.68247032;17.93675995;15.76313972;12.96076965;18.03303909;15.32419014;18.04454994;16.25814056;22.58583069;;19.77969933;20.32579994;13.98937988;;;;
Maldives;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.23990059;20.34620094;19.47924042;13.01498032;13.34757996;12.74641037;12.61970997;15.63228035;12.46061039;11.71210003;12.67912006;12.8558197;10.13891029;12.87631035;;
Middle East & North Africa;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.01417923;;;14.95361042;;13.23071527;;14.16906023;;;;;;;;;
Mexico;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.63632965;14.71502018;;23.0065403;26.33499908;;;15.78812981;16.3431797;19.77635956;20.84659958;20.97147942;22.4429493;22.20042038;22.1889801;20.74933052;20.24585915;18.80035019;18.47240067;19.4290905;19.00753975;18.66665077;16.92695045;19.07018089;;;
Marshall Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.54380989;;;14.8142004;22.50875092;;;;;;;;;;;;;;
Middle income;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.20676041;15.74110985;15.39259958;15.9108696;14.36928463;14.27851963;15.63601017;14.48145008;14.53442001;15.14691019;16.03502083;14.71413994;15.30759525;;;;;
Macedonia. FYR;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.640879631;;;;;;;;;;;;;;;
Mali;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.32380962;14.49318981;14.52521038;18.28376007;17.73634911;16.28030014;;;18.0316906;16.95940971;16.50391006;18.25834084;22.40337944;16.62344933;18.22426033;;;
Malta;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.535340309;;10.55488968;;;14.51840019;13.08570957;12.34974003;15.71920967;18.89139938;15.25658035;18.75765038;;;;
Myanmar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Middle East & North Africa (excluding high income);Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.97993994;;;;;;;;;
Montenegro;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mongolia;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.80766964;15.17901039;15.25156021;16.07476997;;20.31151009;;13.57351017;;;13.28645039;;14.51142025;14.71113968;12.1508503;;;;;;
Northern Mariana Islands;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.05375004;16.92332077;;;;;18.00153923;22.7181797;18.55003929;;;;;;19.76724052;19.03288078;;;;
Mauritania;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.175860405;;10.31029034;;13.88016987;;16.03502083;13.6826601;10.01774979;11.40536976;;;;
Mauritius;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.1949501;14.34508038;;;;;;;;16.76762962;14.31735992;11.97105026;11.51012039;15.9108696;16.2123909;15.82166004;14.13833046;12.74995041;11.95524979;11.64793015;14.57314968;13.84617043;14.96061993;14.78901005;20.90517998;19.01759911;;
Malawi;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.55257034;;;;;;;12.51795959;15.09788036;;20.42420006;16.33403015;21.55158043;;
Malaysia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.57966042;15.93597984;18.41204071;18.02728081;21.27754021;18.98456955;;21.18855095;21.39068031;24.34852028;25.90360069;24.54244041;21.01292038;;16.74556923;16.12466049;14.03864002;18.46463013;18.40623093;20.97702026;19.92865944;19.45430946;19.7043705;19.72425079;;
North America;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;15.57890034;15.53180981;14.77497005;14.09080029;13.2368803;12.68319988;13.45582962;13.53853989;13.56976986;13.19062042;14.26379967;13.11614037;14.62347984;12.93443012;12.86363029;;;12.63957977;12.74188042;12.98260021;12.21224022;14.33705521;16.57224083;15.66388035;13.64499998;15.1583004;13.43464518;12.99303007;12.68572998;12.69554996;12.57627487;13.38630009;13.28635979;14.54819965;;;
Namibia;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.04277039;21.92506027;22.77570915;21.83686066;20.32821083;;;21.6029892;;25.07234955;;26.19325066;;;;;;;
New Caledonia;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
