Country Name;;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
Niger;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.74954033;;;17.1178093;18.7831707;16.59556961;16.65246964;13.84549999;;;16.88376999;17.37597084;16.17733002;18.91293907;18.10404015;21.67580986;19.19202042;18.08452988;21.66150093;;;
Nigeria;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nicaragua;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;0;;;;;11.93350029;;;;;;13.38181973;14.71679974;14.57369995;;15.68778992;14.88700008;;;;;;;22.75366974;;;;;;;
Netherlands;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;11.86935997;11.24707985;10.40229034;9.767700195;10.56039047;10.8004303;11.2650404;10.53046989;;10.96805954;10.71916962;;9.4874897;9.494959831;9.719510078;8.866609573;;10.42632008;10.48554993;11.07563019;11.01714039;11.09920025;11.40470982;11.72140026;12.19349003;11.83043957;11.62495995;11.69202042;11.41065025;11.54292965;11.76500988;11.62662029;12.08611012;11.97317028;;;
Norway;South Asia;;;;;;;;;;;;;;;;;;;;;;14.35441971;14.39587975;14.18126011;13.93857956;13.93107986;13.90028954;14.12780952;13.06381989;13.76179981;13.76669025;13.59578037;13.5404501;15.59459019;16.20054054;16.58432961;15.69688034;15.90563965;15.24956989;14.85470963;15.48645973;15.73486042;16.25643921;15.75514984;16.5360508;16.75169945;16.23353958;16.55713081;16.14887047;15.76091957;15.30601978;15.01093006;17.4527092;17.02611923;;;;
Nepal;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.11359024;21.61894035;20.42634964;21.30217934;21.60618019;22.2768898;25.48504066;21.12866974;22.11482048;19.84753036;16.02482986;17.97686005;17.43849945;18.18984985;18.28129005;17.10791016;;
Nauru;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
New Zealand;;;;;;;;;;;;;;;;;;;;;;;;;;;9.08491993;8.974220276;9.844479561;10.75667953;11.24155998;;;;;15.61209965;15.52422047;17.85338974;17.50864983;;17.99747086;;18.53027916;18.59804916;18.58357048;18.85660934;18.02876091;16.81502914;16.61694908;15.61095047;17.01477051;16.93086052;17.0001297;19.68997002;18.35821915;18.04804039;17.99121094;;
OECD members;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.88668966;11.88866043;11.90163994;11.75599003;;11.76428461;11.79452038;12.10435963;12.15312529;12.29018497;12.75296021;12.77896023;12.25104046;12.69519997;12.5452199;12.53193998;12.48363972;11.98540497;12.14541006;12.56027508;12.43797493;12.32345009;;;
Oman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.93073988;7.986430168;7.649610043;7.756030083;8.004639626;8.039019585;9.125559807;9.991800308;10.32785988;8.983440399;10.5839901;11.06247997;10.03896046;10.31647015;10.05364037;11.22463036;;;10.94917965;;;;11.08018017;;;;
Other small states;South Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.76762962;17.70648956;17.35727978;16.29029989;18.11954021;16.02268553;15.83936024;16.17962074;12.74995041;16.3231349;15.18214512;14.19520998;13.41265011;12.1596899;12.59300041;13.5027051;;;
Pakistan;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.80284977;9.376429558;10.31326962;10.06898975;11.75339985;;11.30733013;8.489879608;;;;11.22935009;13.77750969;15.28909969;15.4455204;14.09696007;11.86443043;11.86466026;10.92461014;11.04063034;11.51397991;11.30066013;13.1872797;;
Panama;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.19721031;18.15498924;17.35391045;;18.97315025;19.8319397;16.63912964;16.95750046;16.34300995;14.56826973;;;;14.88982964;;;13.01972008;;;;;;
Peru;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.25037003;14.79623032;14.57806015;14.65830994;15.27385044;14.27851963;14.03530025;14.14177036;14.53442001;14.59630966;13.55558014;13.55255032;14.36907005;15.22387981;16.21989059;17.59819031;;
Philippines;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.24298;17.56657028;15.17012978;18.18099022;;15.20676041;13.91590977;14.06892967;14.38022041;12.75084972;12.42236042;13.26852989;13.66701984;14.4419899;13.21115971;;;;;;;;
Palau;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.80012035;15.1164999;15.34344006;;;;;;;;;;;;;;;
Papua New Guinea;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Poland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.79590988;;11.27880955;10.89190006;11.89871979;11.86071968;11.91849041;11.67253017;12.31606007;12.25104046;12.69519997;11.2919302;11.40635967;11.10286999;11.11258984;11.05587006;11.30628014;11.65736961;11.64978981;;;
Pre-demographic dividend;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.51319981;;;;14.9615097;16.28030014;;;15.67825985;;16.58810043;15.03858995;15.53579998;16.17832947;;;;
Puerto Rico;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.58274078;;;;
Korea. Dem. People's Rep.;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.208469868;8.996930122;9.863360405;10.26243973;11.01051044;10.57794952;10.52330971;10.9102602;11.65087032;12.59257984;;;11.85663033;12.10435963;12.09401035;12.02215004;11.64595032;10.94620991;10.8635397;10.84840965;11.0637598;10.37182999;11.07481003;10.4265604;10.23923016;10.19303036;10.56847954;9.888010025;;;
Paraguay;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;8.363329887;;;;;7.858059883;;;;;;;;17.08778954;21.87684059;21.55938911;19.87921906;18.81539917;20.89402962;18.21824074;;;19.42472076;;;18.76240921;23.29774094;19.63422966;;;;;
West Bank and Gaza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pacific island small states;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Post-demographic dividend;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.52330971;11.41804028;11.65087032;11.5632;;10.81140995;11.76006031;11.70563984;12.21224022;12.14789963;12.30287027;12.77896023;12.4668498;12.72723007;12.14995003;12.53193998;12.39390993;12.05275488;12.07168007;12.79728985;12.18008995;12.32345009;;;
French Polynesia;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.843699932;9.526630402;9.676050186;10.55130959;12.00745964;10.70005989;12.05313015;13.74475956;9.308199883;8.62677002;15.05552006;14.83565044;13.81727028;13.10684967;12.30603027;13.14710045;12.74314976;;;
Romania;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.72865009;;;;8.187580109;9.848819733;10.92234993;11.13906002;9.843310356;10.83668041;;12.00496006;;11.02128983;9.129130363;8.33493042;8.435790062;;9.235719681;;;
Russian Federation;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.951849937;9.213359833;10.58384037;10.53168964;11.17591;11.95057011;12.42580032;;11.95923042;;;;11.14675999;;;;;
Rwanda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.90942001;21.09613991;26.6995697;;;;;;18.77495956;15.59088039;;17.37575912;15.3847599;15.92068005;16.59671021;;12.48764038;;
South Asia;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.90414047;;17.64340973;18.30504513;;;16.68162918;13.75265503;13.77750969;16.31281519;18.15340042;17.81619072;11.86443043;11.86466026;14.86247492;12.55165529;13.95688963;12.88329506;12.84813976;;
Saudi Arabia;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.71302032;14.72169018;14.57367039;16.81303024;16.84456062;15.25230026;12.29582024;23.9824295;23.32939911;17.83658981;20.89613914;21.29412079;21.45521927;20.18865967;19.29228973;21.60387039;;19.25741959;;;;;;;;;
Sudan;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.116889954;;11.0448904;;7.949240208;5.966800213;8.253160477;;9.385399818;10.77070045;;;;;;;;
Senegal;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.73254013;16.82036018;17.61849022;15.72974014;16.72192001;16.11750984;16.96224976;21.77096939;17.95463943;;19.22613907;23.30044937;24.04635048;21.08696938;20.79524994;25.74234962;24.76247025;;;
Singapore;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.2845993;19.46945;18.1828804;21.80652046;20.30520058;19.81694984;19.74931908;20.01840973;19.94285965;17.19886971;17.1686306;19.89241028;21.16143036;19.95866013;;;;
Solomon Islands;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.86093044;;;;;;;13.11647987;;;;;;;;;22.16813087;18.84339905;16.78565025;17.47849083;;;;;;;
Sierra Leone;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.73130035;17.9708004;17.70318985;17.31936073;17.1487999;15.50660992;;19.75021935;14.93089962;15.89645958;12.8019104;12.41145992;14.12596035;15.20230961;15.09173965;;;
El Salvador;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.53232956;13.60801983;13.29633999;;15.48563957;14.06818962;;14.65581989;15.75177002;16.43733025;19.44882965;18.5469799;16.16422081;15.87257957;15.2799902;15.55898952;16.11058044;16.60156059;;
San Marino;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.78129005;10.64035988;;;;;;
Somalia;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.39356041;10.83845997;10.93677044;10.5135498;10.60352039;9.599229813;;9.101610184;;;
Sub-Saharan Africa (excluding high income);Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.2598896;15.74110985;16.42010975;;17.1487999;18.03303909;18.07816982;;17.08222485;18.24093914;17.31328487;15.11833;16.42831993;16.62344933;;;;
South Sudan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.950700045;;3.103290081;4.311910152;2.563240051;;
Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.2598896;15.74110985;16.42010975;;17.1487999;18.03303909;18.07816982;;17.08222485;18.24093914;17.31328487;15.11833;16.42831993;16.62344933;;;;
Small states;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.75536442;16.79660034;17.35727978;16.29029989;15.54934978;15.83298016;15.83051014;16.17962074;13.31386042;17.59074974;15.52863979;14.57314968;13.62941027;12.30603027;12.87005043;14.26226044;;;
Sao Tome and Principe;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.42828989;6.689089775;5.849909782;12.12648964;9.692029953;16.65969086;18.24332047;20.55949974;19.32358932;;13.7196703;18.82662964;12.32260036;;;
Suriname;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slovak Republic;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.586700439;8.527830124;;8.593270302;7.442820072;8.87773037;9.417570114;10.56774044;10.86330986;9.537940025;9.656700134;9.79349041;9.643950462;9.157429695;9.834529877;9.81058979;9.683930397;9.941519737;10.16012001;;;
Slovenia;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.81725025;13.72527027;13.69596004;13.49901962;13.29055023;13.31970024;12.89665985;12.54903984;12.30418015;12.0801897;12.07168007;12.63183975;9.99503994;;;;
Sweden;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;9.862019539;10.19779968;;;;;;;;;8.342289925;8.435359955;8.017279625;8.158949852;;10.23688984;11.37040997;;12.70139027;12.43410015;12.92943001;12.81309986;13.13749027;12.84218025;12.97564983;12.68400002;12.72723007;12.76187992;12.9553299;13.17578983;12.98550987;12.88304043;14.86431026;14.77147007;14.93908978;;;
Swaziland;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;23.75299072;20.3789196;;;;;20.46323013;21.77708054;25.08986092;23.47705078;;;;20.03243065;20.65967941;21.84551048;;;20.43320084;18.74508095;19.65617943;17.29376984;22.06381989;21.10407066;20.89185905;22.70756912;;21.81324005;19.38637924;18.28302956;22.33392906;;;24.94522095;;;
Sint Maarten (Dutch part);Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seychelles;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;26.99180984;22.83296013;19.51612091;;18.25662994;19.83613014;;;;;14.97165966;11.91291046;15.13588047;;9.872570038;9.373760223;;;9.220159531;12.04319954;;;10.95452023;;;;;10.38640976;;;;;;
Syrian Arab Republic;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.04076004;;;;;15.66205978;16.82607079;19.85540009;17.14539909;;20.04847908;18.92593002;20.04079056;19.18404961;;;;;;;;
Turks and Caicos Islands;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.89865971;11.07153034;17.05998039;12.84449005;13.78684998;;;11.03190041;14.67282009;;;;9.549150467;8.119279861;10.08325958;9.212409973;12.46146011;;;;
East Asia & Pacific (IDA & IBRD countries);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.64076519;12.75489998;16.20454979;;14.17029953;;;14.94431019;14.03864002;15.23900032;15.46687984;15.00961018;18.09041977;17.60392952;;;;
Europe & Central Asia (IDA & IBRD countries);Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.61130047;12.11134005;11.3968401;11.52328968;12.31606007;12.63548517;13.07590961;11.2919302;12.61225986;11.87980986;11.16341972;11.10004997;11.30628014;;;;;
Togo;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.54920959;;;;23.29256058;;20.98232079;23.4187603;24.42370987;25.73135948;30.70002937;27.75642967;21.83069038;17.67807961;17.2866497;18.15452003;19.24566078;19.37198067;19.6157608;18.63493919;17.68042946;17.2000103;19.01441002;17.98546982;;
Thailand;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.90245056;20.03906059;21.20360947;19.4810009;18.97901917;28.3885994;24.24134064;16.22293091;20.86635017;21.45767021;20.54681969;22.00279045;18.48467064;18.16284943;18.17830086;16.22262001;22.63023949;21.39679909;18.86020088;;;;
Tajikistan;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.07244968;11.83438969;12.02513981;13.18852997;14.59364033;12.69423962;13.67675972;15.29337978;15.63601017;12.21487999;12.80049992;14.31215954;15.33145046;14.56050968;16.35024071;;;16.27640915;;
Turkmenistan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.79550934;;;;;
Latin America & the Caribbean (IDA & IBRD countries);East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.53232956;15.63321972;15.25037003;16.3576107;16.06554031;14.88700008;15.27385044;;15.97432041;16.43733025;18.08555984;17.27350998;17.11610985;15.96354008;17.82895088;16.91362;16.84210014;;;
Timor-Leste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.864560127;15.52863979;12.88815975;9.617289543;6.665649891;7.316050053;8.003849983;;;
Middle East & North Africa (IDA & IBRD countries);East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.97993994;;;;;;;;;
Tonga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.60827065;22.95586014;19.78190041;15.46275043;18.41225052;18.10252953;;;;;;;;;;;;;
South Asia (IDA & IBRD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.90414047;;17.64340973;18.30504513;;;16.68162918;13.75265503;13.77750969;16.31281519;18.15340042;17.81619072;11.86443043;11.86466026;14.86247492;12.55165529;13.95688963;12.88329506;12.84813976;;
Sub-Saharan Africa (IDA & IBRD countries);Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.2598896;15.74110985;16.42010975;;17.1487999;18.03303909;18.07816982;;17.08222485;18.24093914;17.31328487;15.11833;16.42831993;16.62344933;;;;
Trinidad and Tobago;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.01912022;14.13549042;;;;14.05704975;13.54578972;13.3306303;11.30700016;8.039950371;9.709819794;10.42718029;10.42364979;13.39844036;13.33584976;;;;;;;;;;;;;;
Tunisia;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.41025925;22.05631065;22.28969002;23.94907951;23.66467094;26.21273041;;25.15031052;25.04730988;24.96656036;23.14702034;28.03187943;27.73620987;26.73797035;27.13843918;27.22320938;25.34732056;26.40063095;24.39800072;;20.64607048;;;;;
Turkey;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.082409859;6.608960152;6.5322299;7.152460098;8.775930405;;8.548620224;;;;;;11.11423016;12.43043995;;;;
Tuvalu;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.50030994;12.62788963;11.79397011;;;;;;19.49263954;18.14314079;15.0141201;19.43173981;18.77840996;17.41091919;19.64801025;;;;17.29710007;;;
Uganda;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.35486984;;;;20.30834007;;;;;;10.10488987;13.61137009;11.45189953;11.74312019;11.70491028;;;
Ukraine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.92467022;11.59928036;13.53417015;11.35896969;12.81095028;14.36096001;14.41952038;12.78174973;13.73865032;13.92323017;14.03619003;13.55782986;15.05482006;;13.48431969;13.66551971;13.86763954;13.12135029;;;
Upper middle income;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.51177979;16.3576107;14.66877031;15.097785;13.94995499;;13.7688303;13.21811962;14.30811977;14.72313976;14.57314968;14.03116035;15.14791012;15.22387981;;;;
Uruguay;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.318840027;9.199899673;7.719130039;6.829500198;8.420539856;9.464830399;9.898180008;;;;;14.92588997;;;;;;
United States;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.52621078;16.57224083;15.66388035;15.11192989;15.1583004;14.54073048;13.97609997;12.88782024;13.05513954;12.93340969;13.38630009;13.28635979;14.54819965;;;
Uzbekistan;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;22.89880943;;;18.24648094;;20.69968987;;;;;;;14.84941959;21.14543915;30.78919983;;28.7013092;31.47550964;;22.59198952;;20.03841019;;17.33849907;15.48563004;;;;;;;
Venezuela. RB;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.35783958;;17.30758095;16.44716072;28.77946091;;;;;;;;;;;;9.343999863;10.09004974;;20.66357994;;;;;;;;
British Virgin Islands;Latin America & Caribbean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Virgin Islands (U.S.);East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vietnam;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.05421066;15.23900032;17.11449051;17.86837006;18.81921005;18.53307915;;;;
Vanuatu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.5349102;;;;27.40110016;25.82177925;27.5241909;40.07754898;36.40961838;44.80179977;;;;;21.40563011;18.72315025;;;;;21.59843063;22.29846001;;
World;East Asia & Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.60113001;13.38860989;14.28713512;14.58585024;14.65830994;13.67675972;13.86226511;13.97926521;13.77239513;14.26844978;14.31215954;14.32759953;13.6826601;14.45443487;14.13280964;;;;
Samoa;Europe & Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.41716957;10.4612999;12.77033043;12.79380035;;;;;;16.06422997;;;;;;;;;
Kosovo;Middle East & North Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yemen. Rep.;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.4892807;30.32127953;;;;;;;12.48923969;;;;;;;;;
South Africa;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.47204971;20.09569931;19.59230042;19.93462944;19.9249897;19.68185043;18.38215065;17.90630913;18.30625916;18.04437065;18.92161942;20.62221909;19.17123985;19.13034058;;;
Zambia;Sub-Saharan Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.352620125;;;;10.58498955;7.729730129;;6.227910042;5.651800156;;;;;;;;;
Zimbabwe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.720910072;;29.19920921;28.66033936;30.00761986;;;
